Column,Accident_Index,Accident_Severity,Date,Day_of_Week,Light_Conditions,Number_of_Casualties,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Special_Conditions_at_Site,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Age_Band_of_Driver,Sex_of_Driver,Driver_age_sex,Vehicle_Type
7322,2016160140928,Serious,2016-10-26,Wednesday,Daylight,1,0,0,Humberside,Dry,Single carriageway,None,60,08:11:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
7324,2016160141166,Slight,2016-12-26,Monday,Daylight,2,0,0,Humberside,Wet or damp,Single carriageway,None,30,12:14:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
7332,2016160143898,Serious,2016-09-28,Wednesday,Darkness - lights lit,1,0,0,Humberside,Wet or damp,Single carriageway,None,30,19:00:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
7339,2016160162848,Slight,2016-12-20,Tuesday,Darkness - lights lit,1,0,0,Humberside,Wet or damp,Dual carriageway,None,70,16:30:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
7377,2016170L21506,Serious,2016-11-24,Thursday,Daylight,1,0,0,Cleveland,Dry,Single carriageway,None,30,15:31:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
7381,2016170L41236,Slight,2016-09-16,Friday,Daylight,1,0,0,Cleveland,Dry,Single carriageway,None,30,08:20:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
7436,2016170S21936,Serious,2016-08-22,Monday,Daylight,1,0,0,Cleveland,Dry,Single carriageway,None,30,18:50:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
7440,2016170S30286,Slight,2016-01-28,Thursday,Daylight,1,0,8,Cleveland,Dry,Single carriageway,None,30,09:10:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
7444,2016170S32486,Slight,2016-10-18,Tuesday,Darkness - lights lit,1,0,0,Cleveland,Wet or damp,Single carriageway,None,30,17:30:00,Rural,Raining no high winds,36 - 45,Female,36 - 45_Female,9
7473,2016200042882,Serious,2016-02-02,Tuesday,Daylight,1,0,0,West Midlands,Dry,Single carriageway,None,30,15:56:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
7538,2016200047867,Slight,2016-02-10,Wednesday,Darkness - lights lit,2,0,0,West Midlands,Dry,Single carriageway,None,30,18:48:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
7738,2016200076248,Slight,2016-05-30,Monday,Daylight,1,0,0,West Midlands,Dry,Dual carriageway,None,60,08:08:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
8080,2016200135561,Slight,2016-10-05,Wednesday,Daylight,1,0,0,West Midlands,Dry,Single carriageway,None,30,11:55:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8137,2016200145793,Slight,2016-12-22,Thursday,Daylight,1,0,0,West Midlands,Frost or ice,Single carriageway,None,30,09:00:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8177,2016210038639,Slight,2016-01-08,Friday,Darkness - lights lit,1,0,4,Staffordshire,Wet or damp,Single carriageway,None,30,07:15:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8188,2016210041220,Serious,2016-01-22,Friday,Darkness - lights lit,1,0,0,Staffordshire,Dry,Dual carriageway,None,70,18:03:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8191,2016210041971,Slight,2016-01-10,Sunday,Daylight,1,0,0,Staffordshire,Dry,Single carriageway,None,40,14:00:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
8193,2016210042273,Fatal,2016-01-28,Thursday,Darkness - lights lit,1,0,0,Staffordshire,Wet or damp,Single carriageway,None,40,18:05:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8211,2016210047962,Slight,2016-02-24,Wednesday,Daylight,1,0,0,Staffordshire,Dry,Single carriageway,None,30,15:30:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8215,2016210049846,Slight,2016-02-24,Wednesday,Daylight,1,0,0,Staffordshire,Dry,Single carriageway,None,30,15:25:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
8254,2016210066004,Slight,2016-05-06,Friday,Daylight,1,0,0,Staffordshire,Dry,Single carriageway,None,30,14:50:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8273,2016210075291,Serious,2016-06-07,Tuesday,Daylight,1,0,8,Staffordshire,Dry,Single carriageway,None,50,19:10:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
8309,2016210094404,Slight,2016-07-27,Wednesday,Darkness - lights lit,1,0,0,Staffordshire,Wet or damp,Single carriageway,None,40,04:40:00,Rural,Raining no high winds,56 - 65,Male,56 - 65_Male,9
8310,2016210094701,Slight,2016-07-28,Thursday,Daylight,1,0,0,Staffordshire,Dry,Single carriageway,None,30,19:10:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
8338,2016210112185,Slight,2016-09-24,Saturday,Daylight,1,0,0,Staffordshire,Dry,Single carriageway,None,40,10:48:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
8353,2016210119019,Slight,2016-10-17,Monday,Darkness - lights lit,1,0,0,Staffordshire,Wet or damp,Single carriageway,Roadworks,30,21:00:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
8369,2016210127668,Slight,2016-11-11,Friday,Darkness - lights unlit,1,0,0,Staffordshire,Dry,Dual carriageway,None,30,15:15:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8415,2016220039216,Serious,2016-01-09,Saturday,Darkness - lights lit,1,0,4,West Mercia,Wet or damp,Single carriageway,None,20,17:35:00,Rural,Raining no high winds,36 - 45,Male,36 - 45_Male,9
8417,2016220042157,Serious,2016-01-06,Wednesday,Daylight,1,0,0,West Mercia,Wet or damp,Single carriageway,None,30,08:20:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
8430,2016220046199,Serious,2016-01-27,Wednesday,Darkness - lights lit,1,0,5,West Mercia,Wet or damp,Single carriageway,None,40,18:33:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
8455,2016220056263,Slight,2016-02-15,Monday,Darkness - no lighting,1,0,0,West Mercia,Dry,Single carriageway,None,60,19:10:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
8459,2016220057340,Slight,2016-02-17,Wednesday,Darkness - lights lit,1,0,4,West Mercia,Wet or damp,Single carriageway,None,30,17:30:00,Rural,Raining no high winds,56 - 65,Male,56 - 65_Male,9
8461,2016220058782,Serious,2016-02-21,Sunday,Daylight,1,0,0,West Mercia,Wet or damp,Single carriageway,None,30,10:05:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8464,2016220061081,Slight,2016-02-29,Monday,Darkness - lights lit,1,0,0,West Mercia,Wet or damp,Single carriageway,None,30,19:47:00,Rural,Raining no high winds,16 - 20,Male,16 - 20_Male,9
8470,2016220066853,Slight,2016-03-10,Thursday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,16:00:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
8473,2016220069138,Serious,2016-04-21,Thursday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,09:00:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
8474,2016220070034,Fatal,2016-05-01,Sunday,Darkness - no lighting,2,0,0,West Mercia,Wet or damp,Single carriageway,None,60,21:40:00,Rural,Raining no high winds,56 - 65,Male,56 - 65_Male,9
8481,2016220072338,Serious,2016-05-27,Friday,Darkness - no lighting,1,0,0,West Mercia,Dry,Single carriageway,None,60,22:30:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
8494,2016220077757,Slight,2016-06-07,Tuesday,Daylight,1,0,0,West Mercia,Dry,One way street,None,30,10:15:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
8503,2016220079128,Slight,2016-04-22,Friday,Daylight,1,0,4,West Mercia,Dry,Single carriageway,None,30,17:17:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
8507,2016220080555,Slight,2016-05-06,Friday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,16:02:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8516,2016220085823,Slight,2016-06-04,Saturday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,18:45:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
8517,2016220085913,Serious,2016-07-03,Sunday,Daylight,1,0,4,West Mercia,Dry,Single carriageway,None,30,19:45:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
8519,2016220086893,Slight,2016-06-11,Saturday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,20:00:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
8526,2016220089567,Slight,2016-07-11,Monday,Daylight,1,0,4,West Mercia,Dry,Single carriageway,None,40,17:56:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8527,2016220089971,Slight,2016-07-12,Tuesday,Darkness - no lighting,1,0,0,West Mercia,Dry,Single carriageway,Roadworks,40,23:05:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8538,2016220094715,Slight,2016-08-10,Wednesday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,60,08:20:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
8543,2016220100442,Serious,2016-08-03,Wednesday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,14:41:00,Rural,Fine no high winds,66 - 75,Female,66 - 75_Female,9
8546,2016220100787,Serious,2016-08-23,Tuesday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,60,07:30:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8550,2016220104525,Slight,2016-09-06,Tuesday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,15:55:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
8552,2016220105475,Slight,2016-06-16,Thursday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,15:20:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
8555,2016220106258,Serious,2016-09-11,Sunday,Darkness - lights lit,2,0,0,West Mercia,Dry,Single carriageway,None,30,02:24:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
8556,2016220106849,Slight,2016-09-07,Wednesday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,60,10:39:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
8560,2016220108879,Serious,2016-09-11,Sunday,Darkness - no lighting,1,0,0,West Mercia,Dry,Single carriageway,None,60,20:39:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8562,2016220110555,Slight,2016-09-19,Monday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,12:10:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8573,2016220119198,Slight,2016-09-15,Thursday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,18:55:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8575,2016220119285,Slight,2016-10-02,Sunday,Darkness - lights lit,1,0,4,West Mercia,Dry,Dual carriageway,None,30,00:32:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
8586,2016220122444,Slight,2016-10-20,Thursday,Darkness - no lighting,2,0,0,West Mercia,Dry,Single carriageway,None,60,22:02:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
8591,2016220125295,Slight,2016-10-29,Saturday,Daylight,1,0,1,West Mercia,Wet or damp,Single carriageway,None,30,11:47:00,Rural,Raining no high winds,66 - 75,Female,66 - 75_Female,9
8597,2016220131068,Slight,2016-11-16,Wednesday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,10:42:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8604,2016220133985,Slight,2016-11-24,Thursday,Darkness - lights lit,1,0,0,West Mercia,Wet or damp,Single carriageway,None,30,07:18:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
8609,2016220135168,Serious,2016-12-01,Thursday,Darkness - no lighting,1,0,0,West Mercia,Dry,Single carriageway,None,30,17:50:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
8610,2016220135721,Serious,2016-11-27,Sunday,Darkness - no lighting,1,0,0,West Mercia,Wet or damp,Single carriageway,None,60,21:11:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
8619,2016220140185,Slight,2016-12-13,Tuesday,Daylight,1,0,0,West Mercia,Dry,Single carriageway,None,30,19:45:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
8624,2016220144289,Serious,2016-12-16,Friday,Darkness - lights lit,1,0,0,West Mercia,Dry,Single carriageway,None,30,17:37:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8629,2016220151511,Slight,2016-09-30,Friday,Darkness - lights lit,1,0,0,West Mercia,Dry,Single carriageway,None,30,20:00:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8642,2016230057533,Slight,2016-03-19,Saturday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,16:26:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
8647,2016230064191,Slight,2016-03-08,Tuesday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,11:50:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8648,2016230064418,Serious,2016-03-09,Wednesday,Darkness - no lighting,1,0,0,Warwickshire,Wet or damp,Single carriageway,Mud,50,18:30:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8663,2016230076852,Slight,2016-04-05,Tuesday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,11:40:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8665,2016230078152,Slight,2016-04-13,Wednesday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,08:00:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
8666,2016230078441,Slight,2016-04-14,Thursday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,16:30:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8669,2016230079900,Slight,2016-04-28,Thursday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,16:15:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
8672,2016230083959,Slight,2016-05-25,Wednesday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,15:53:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
8674,2016230089076,Slight,2016-07-06,Wednesday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,50,19:13:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
8680,2016230093740,Serious,2016-08-03,Wednesday,Daylight,1,0,4,Warwickshire,Dry,Single carriageway,None,30,19:25:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
8698,2016230117656,Slight,2016-09-30,Friday,Daylight,1,0,8,Warwickshire,Dry,Single carriageway,None,30,17:40:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8706,2016230122906,Slight,2016-10-22,Saturday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,12:15:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8712,2016230128102,Slight,2016-11-10,Thursday,Daylight,1,0,0,Warwickshire,Wet or damp,Single carriageway,None,30,07:56:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
8713,2016230129703,Slight,2016-11-11,Friday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,13:50:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
8718,2016230137723,Slight,2016-11-28,Monday,Daylight,1,0,1,Warwickshire,Dry,Single carriageway,None,30,12:33:00,Rural,Fine no high winds,66 - 75,Female,66 - 75_Female,9
8719,2016230140349,Slight,2016-12-13,Tuesday,Daylight,1,0,0,Warwickshire,Wet or damp,Single carriageway,None,30,08:20:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8720,2016230140616,Slight,2016-12-14,Wednesday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,08:54:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
8723,2016230143955,Slight,2016-12-16,Friday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,09:01:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
8725,2016230145952,Slight,2016-12-22,Thursday,Darkness - no lighting,1,0,0,Warwickshire,Frost or ice,Single carriageway,None,60,07:40:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
8732,2016230165974,Slight,2016-03-10,Thursday,Daylight,1,0,0,Warwickshire,Dry,Single carriageway,None,30,15:30:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
8741,2016300017629,Slight,2016-01-20,Wednesday,Darkness - lights lit,1,0,0,Derbyshire,Wet or damp,Single carriageway,None,30,19:50:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
8742,2016300017661,Slight,2016-01-22,Friday,Daylight,1,0,0,Derbyshire,Wet or damp,Single carriageway,None,30,08:50:00,Rural,Raining no high winds,66 - 75,Male,66 - 75_Male,9
8744,2016300017686,Slight,2016-01-23,Saturday,Daylight,1,0,0,Derbyshire,Dry,One way street,None,30,12:05:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
8755,2016300018064,Serious,2016-02-15,Monday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,30,15:27:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
8759,2016300018127,Fatal,2016-02-24,Wednesday,Darkness - no lighting,1,0,0,Derbyshire,Dry,Dual carriageway,None,70,02:00:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8764,2016300018196,Slight,2016-02-22,Monday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,30,15:34:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
8773,2016300018632,Serious,2016-03-30,Wednesday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,30,11:30:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
8777,2016300018812,Serious,2016-04-12,Tuesday,Daylight,1,0,0,Derbyshire,Wet or damp,Single carriageway,None,30,11:12:00,Rural,Raining no high winds,36 - 45,Male,36 - 45_Male,9
8786,2016300019140,Slight,2016-05-06,Friday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,30,17:00:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
8787,2016300019146,Slight,2016-05-07,Saturday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,50,13:00:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
8788,2016300019167,Slight,2016-05-06,Friday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,40,13:04:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
8794,2016300019282,Slight,2016-05-18,Wednesday,Daylight,1,0,1,Derbyshire,Wet or damp,Single carriageway,None,30,08:25:00,Rural,Raining no high winds,56 - 65,Male,56 - 65_Male,9
8803,2016300019470,Serious,2016-06-03,Friday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,30,18:15:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
8804,2016300019525,Slight,2016-06-08,Wednesday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,30,09:10:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
8807,2016300019587,Slight,2016-06-11,Saturday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,50,15:50:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8810,2016300019686,Fatal,2016-06-19,Sunday,Darkness - lighting unknown,1,0,0,Derbyshire,Dry,Single carriageway,None,40,00:26:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
8825,2016301600252,Slight,2016-08-08,Monday,Daylight,1,0,0,Derbyshire,Dry,Single carriageway,None,30,12:20:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
8841,2016301600576,Serious,2016-10-18,Tuesday,Daylight,1,0,0,Derbyshire,Wet or damp,Single carriageway,None,30,15:40:00,Rural,Raining no high winds,66 - 75,Male,66 - 75_Male,9
8850,2016301600657,Slight,2016-11-10,Thursday,Daylight,1,0,0,Derbyshire,Wet or damp,Single carriageway,None,30,08:00:00,Rural,Raining no high winds,26 - 35,Female,26 - 35_Female,9
8861,2016301600794,Slight,2016-11-04,Friday,Darkness - lights lit,1,0,0,Derbyshire,Wet or damp,Single carriageway,None,30,19:45:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8866,2016301600834,Slight,2016-12-17,Saturday,Darkness - lights lit,1,0,0,Derbyshire,Dry,Single carriageway,None,30,20:20:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8883,2016301700394,Slight,2016-12-17,Saturday,Daylight,1,0,1,Derbyshire,Dry,Single carriageway,None,30,11:20:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8887,2016301700467,Slight,2016-12-16,Friday,Darkness - lighting unknown,1,0,0,Derbyshire,Dry,Single carriageway,None,30,15:30:00,Rural,Snowing + high winds,66 - 75,Male,66 - 75_Male,9
8895,201631A018716,Slight,2016-02-01,Monday,Daylight,1,0,8,Nottinghamshire,Dry,Roundabout,None,30,08:35:00,Rural,Fine + high winds,46 - 55,Female,46 - 55_Female,9
8901,201631A066616,Serious,2016-03-06,Sunday,Daylight,1,0,1,Nottinghamshire,Dry,Single carriageway,None,30,17:46:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
8913,201631A186816,Slight,2016-09-08,Thursday,Daylight,1,0,0,Nottinghamshire,Dry,Single carriageway,None,50,15:47:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
8917,201631A201816,Serious,2016-09-28,Wednesday,Daylight,1,0,4,Nottinghamshire,Dry,Single carriageway,None,50,16:09:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
8922,201631A227716,Serious,2016-11-09,Wednesday,Daylight,1,0,5,Nottinghamshire,Wet or damp,Single carriageway,None,40,12:58:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
8930,201631B008216,Serious,2016-01-19,Tuesday,Daylight,1,0,0,Nottinghamshire,Wet or damp,Single carriageway,None,30,10:33:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
8932,201631B024516,Slight,2016-01-18,Monday,Darkness - lights lit,1,0,0,Nottinghamshire,Wet or damp,Single carriageway,None,30,04:20:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
8937,201631B047816,Fatal,2016-03-04,Friday,Darkness - lights lit,1,0,8,Nottinghamshire,Wet or damp,Single carriageway,None,40,18:35:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
8939,201631B064816,Slight,2016-03-29,Tuesday,Daylight,1,0,0,Nottinghamshire,Dry,Single carriageway,None,30,10:08:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
8941,201631B087016,Slight,2016-03-29,Tuesday,Daylight,1,0,0,Nottinghamshire,Dry,Single carriageway,None,30,15:39:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
